id,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10,top11,top12,top13,top14,top15,top16,top17,top18,top19,top20,top21,top22,top23,top24,top25
34760,38922,37247,24735,8463,11861,1999,38557,404,3133,46732,37230,10357,830,30159,36773,10278,705,110972,13852,11252,532,49963,9869,15007,43535
9946,10307,379,9587,58084,9311,629,33516,49799,37636,117553,14370,29122,9268,10540,9593,9610,9626,218,9387,9604,11015,11851,26378,865,36955
863,862,869,15875,40820,8916,25447,8469,10306,9446,9663,18971,11395,5550,9647,10858,12312,71881,47504,68924,926,6521,22073,5548,24645,21661
31582,10312,21991,41469,586,16633,24349,949,10551,68,36094,879,5924,1597,635,9770,12704,37094,10047,1607,35196,9549,47724,10876,30950,7007
125520,15059,8914,58911,10350,57745,10972,44853,8129,10540,32458,21711,161495,36234,25497,12616,2625,3034,746,9827,49805,42159,45905,2761,52961,21362
22267,42807,2162,11004,2657,1715,309,682,68924,287305,4584,299121,113271,39891,146,25296,9425,22733,10451,31938,11694,10866,41823,634,770,9390
55123,27764,29251,62463,7520,59066,711,11054,11542,10130,6116,11008,27059,32043,26791,62677,24257,26291,226,9730,1480,12107,18168,8973,10831,32075
5486,660,25739,28198,27632,10794,5483,28050,28043,49478,8011,9737,9802,95,676,1368,31640,37843,28172,36434,9431,25944,11368,43194,1369,29621
10411,7095,20857,67307,2176,9482,17908,9415,75531,11353,212,9327,150,9085,808,607,10056,22796,68170,9599,17159,2005,1779,12118,12129,54795
41462,11899,11176,32484,11107,494,118052,622,630,43340,20306,24918,33725,909,11649,14900,291731,62422,21299,31516,20713,9070,42981,11371,10056,299
1718,10907,42787,11545,28308,26441,621,72277,28387,6003,949,10722,110465,20173,36094,68,586,69848,635,1597,123277,65460,11212,9346,19094,9367
28604,37244,236,568,8839,602,47475,3536,664,15300,7450,2064,53150,9404,40866,10882,251481,25447,10276,9647,71881,21873,22073,620,638,2978
15506,9428,116014,28368,2907,2758,39507,18129,3090,961,61369,125317,41240,4886,18212,35813,186705,22733,983,2075,10339,15739,11016,11536,31507,488
20024,60994,11386,9837,1618,47112,36647,78256,30237,18069,10635,18550,114719,9536,38621,31640,889,14195,10945,14429,17771,33155,24575,32767,628,123757
78256,57575,8356,25767,40505,10478,14347,39314,2453,8043,4916,37302,46924,10134,50541,20024,28501,34101,123277,17139,27033,23531,9103,46748,1103,16372
13787,713,14839,2142,44535,11051,29911,36606,32669,10149,10876,1024,20649,49299,18420,500,33519,11103,73351,982,5894,42848,14035,12143,43103,75490
54933,62676,8987,348,11566,11541,926,8077,10833,11654,679,10130,1710,10531,29193,651,45609,38558,46798,17971,20697,10911,8078,1091,36141,35463
9684,11686,696,11562,11561,703,10440,19200,30890,2639,11485,11337,11448,11302,10569,32146,10399,9686,497,22777,19378,11624,2788,8217,11374,106143
9586,11593,918,9374,30815,9333,3179,11974,12220,4824,40820,2124,38560,12479,9741,32855,2069,18111,29251,27327,18,562,8838,3172,4244,745
41638,13555,41671,14578,838,11,13346,32636,16314,11870,278939,1893,11223,47943,33374,8336,26371,218624,509,19137,22279,12143,36657,30379,10607,268
70801,44853,318,10047,73575,71067,10466,73969,27322,19489,29461,9600,15762,43802,14040,8922,15730,1552,25796,77074,9403,117164,25884,9032,9382,9447
33015,51371,32600,32628,961,14742,10385,268,12280,24113,14550,838,18417,696,11862,11561,11686,703,242,10440,22613,11970,18254,851,21876,91217
777,269,175,3110,42186,3083,8195,12501,43329,929,22650,22013,22342,43832,12709,28345,4825,23383,15944,24167,2616,110428,530,8420,2457,9103
21887,31342,32060,291731,98502,32622,8470,12280,9422,10126,37094,2119,240,2895,21500,32031,11335,694,57745,17644,124472,2981,241,5925,41852,9594
5652,10671,17691,301,299,16211,16249,20723,110465,14908,64963,277270,129628,13380,356054,220,29946,13794,143750,221,11071,26408,34322,92769,14136,44326
19664,1779,11286,9103,4174,682,43345,707,8984,251,9740,9397,9465,48311,330,29242,691,31938,11472,4478,6440,18282,699,19214,253,698
32331,11851,32330,10868,9359,32027,14612,42486,11308,32924,11521,9089,6415,23439,2133,27444,11858,16121,10246,31043,11955,159569,9427,1049,46686,473
76083,10874,52961,29005,220,10973,62463,2665,5780,9880,26941,2654,69928,31121,507,291861,12312,76,71,907,66034,813,12238,18892,9406,19490
32628,51371,32600,33015,961,10385,73135,38548,51787,873,10785,268,909,14742,16176,24113,18417,696,11862,11561,703,11686,242,10440,11970,18254
32669,14839,2142,713,29911,13787,11051,44535,36606,13818,881,30285,20649,43103,49299,18420,10149,982,500,268,42848,829,5955,33519,73351,12143
18161,9433,36915,24453,24977,12235,16562,22414,21309,9325,11886,4927,9279,80070,17207,11054,27745,113286,18603,42981,168283,41276,10373,24257,124829,10112
31681,11878,11712,346,44662,11694,11532,16121,139,1654,9686,2990,20391,10669,32054,11586,9425,17352,2575,31642,29048,16885,78076,11569,16180,11527
33666,571,6970,10633,2134,574,48660,43340,25673,632,25723,7863,98499,18975,10345,18158,12230,41828,8871,6521,22621,34794,21142,10376,78140,2100
32274,15198,17133,13482,25447,71881,1073,2067,10608,1712,607,11777,43316,9922,869,687,10637,13824,11943,41276,10403,278,11934,2291,11828,862
10402,11219,37616,278621,43596,8217,2924,9423,867,10774,43612,90414,10149,12241,24405,2157,2787,17664,334,24066,17771,2666,22829,13533,11797,47434
497,39180,37820,848,3035,32146,10399,41038,22777,19378,9684,40820,15247,9977,278,13166,11086,10657,10141,89522,36344,11223,21721,8336,268,13346
1715,1921,17770,2749,2900,21118,11004,9822,6440,392,18402,2657,22267,1587,8816,10479,634,10785,9390,29959,2259,10170,75889,33344,25520,16094
35118,29621,9771,30352,25066,23518,11038,32499,8737,12611,681,19094,249,11223,8738,10673,967,43194,36914,25364,26386,173,975,43368,43002,27396
42739,9300,41801,24936,96484,869,47504,22073,37667,500,18971,12489,11826,21252,9469,769,50225,17494,25447,124639,10376,1923,27281,863,862,28975
26162,22160,9967,9442,11962,14776,40926,176841,25993,9549,18133,34637,59066,9942,14285,36047,10229,10971,9101,46286,26912,32014,26957,26958,35813,16222
25188,1644,50116,31924,12235,8348,25189,14328,177,43488,115,9663,10730,167,75889,10443,28176,1073,178,40842,9255,61178,31593,31947,10875,65796
15515,11164,17889,10693,11601,11639,7227,41160,11347,26371,22279,981,10766,509,14040,17897,43795,44705,43715,900,24929,28177,75531,103413,1089,12092
75888,96288,12684,37853,43488,11414,2322,1879,26928,29478,9255,43510,33734,25682,46027,12311,14550,105,11037,18197,13554,17889,10551,165,196,32855
1439,9455,11702,146,10835,11782,25471,42486,10868,9359,32027,14612,11308,32924,11521,27461,15658,33689,1968,1049,9454,274,11870,9089,19952,71881
2277,9977,8413,35119,10493,21484,331,47695,329,37820,788,2654,177,5257,11005,17474,39406,35463,38558,812,42087,11592,76891,11215,10768,42261
10137,15128,10699,9426,1541,11287,4011,62677,1408,11412,2210,3050,19405,41588,167738,8587,9466,10687,10872,248,24071,43905,9495,49806,11446,61536
10387,47694,10997,31439,36210,297645,37557,30265,42006,10404,746,33194,1050,100914,44322,11688,11985,24166,10796,2140,77825,10641,642,77434,11891,429
49948,11655,62204,15789,15139,11135,25682,756,29649,61418,35936,64871,8388,20794,11511,10530,12500,47686,902,3170,10763,97805,8358,2898,143750,25678
334,24066,331,9740,20637,9465,9397,11472,6440,275,330,18192,32636,10149,19214,8217,2924,867,26953,10774,9423,74140,2157,4995,17771,17664
30237,12723,2144,9837,16619,15752,22621,12761,14553,17771,20024,409,281,39780,9320,23283,1934,49410,47595,227,10377,975,18080,14370,218473,47939
50116,1644,31924,12235,8348,25188,25189,10155,31610,1598,11595,177,43488,115,9663,10730,167,9255,61178,1073,178,40842,31593,2292,31947,28176
46435,9449,11889,25440,53185,37345,6106,9604,55731,27332,10559,5852,10013,29393,14900,11639,26475,14398,124632,11934,41282,1480,11929,12774,9605,13342
94260,5608,37230,31638,788,47889,51802,6878,25059,88727,12122,2639,17362,9494,40820,25562,10371,3110,34322,1999,34299,3083,125263,66599,38922,13681
22213,624,1637,10427,32924,18252,11808,10126,9566,7007,9739,43715,51679,24405,14864,12623,87078,36447,38775,16337,9090,2614,12160,11298,107,9549
47070,709,98491,708,11159,18420,17894,25212,12628,32326,168535,19933,31504,22597,5689,52263,11336,29649,16642,14906,24795,205054,42010,52038,18929,10161
36492,783,13818,10395,881,30285,32669,46929,12502,11000,268,19382,37247,9440,396,3525,10364,22414,27526,125021,2075,40962,829,31640,50627,10416
624,1637,10427,22213,18252,32924,10126,43715,51679,24405,12623,36447,16337,14864,38775,2614,11298,12160,9549,18551,29242,66599,18402,9820,31546,107
26578,2649,6075,687,58048,5971,47724,10142,18420,21612,12628,168535,25212,10126,37146,134368,27526,10155,5955,13715,24525,117,38295,10950,1669,89
415072,17126,1551,136311,49721,8834,11893,21626,6073,11191,16441,10747,24254,53761,74340,27150,9095,17664,1363,46929,36055,36568,114,4806,9079,9441
43103,982,32669,967,10518,36739,713,168450,16241,9061,23383,14839,2142,33519,9064,15765,13787,11051,44535,29911,12610,36606,14035,603,38909,35206
43194,11594,65134,1770,18801,28902,26203,49410,25232,19124,139408,11038,23518,32499,9433,44412,9342,2669,4476,40505,849,9570,23847,8737,297,14052
9563,854,492,11103,12656,8067,12520,3784,238,4327,18856,40628,9366,1813,544,36914,42314,8592,10174,13403,29251,11062,11068,10673,9008,949
1850,1630,2086,41828,34723,31535,10013,279,10833,510,45565,11849,11086,854,14334,9894,17474,40220,37165,13907,88875,47452,3049,28029,8871,18299
926,11566,348,11541,679,8077,1710,54933,8078,10833,10130,10531,16690,862,863,12257,5652,16249,20723,869,17691,110465,10671,299,301,16211
1213,23570,1965,17941,10862,1934,8052,68274,18074,10215,3573,9410,9889,1832,857,31911,489,48787,11975,10220,23439,409,274,21355,18317,35201
10471,9360,10016,327,10634,16158,11528,14242,22314,291634,20721,16295,9067,32686,103960,3179,52855,10808,19848,72031,1496,9725,13818,11000,9728,19382
10400,10646,9800,9665,9944,41817,13824,8470,2039,32855,31004,9411,912,10633,9469,12506,24735,8963,9058,17443,1883,9882,9271,10637,10684,9481
10397,10212,10381,30950,52654,9427,31610,49474,635,32855,26959,46992,28120,11663,45225,22660,1883,47585,26149,32031,281,12158,145,10384,13403,150043
20761,10158,11374,14905,106143,11517,1363,8818,48781,9691,253632,90148,17402,2057,19176,241,1630,4203,38191,696,11543,30949,5,703,11561,11686
12524,10730,9576,48259,11780,34053,66588,16858,11027,13939,3526,2669,42087,17941,57834,31978,9433,91217,28313,34299,14577,50043,2107,274,16299,297
28216,18919,18939,17139,25364,11978,11856,31863,9089,20443,9058,3064,17466,78256,14285,57575,9967,25099,433,34077,13320,1847,26603,24086,13485,16508
36773,10357,110972,10278,11252,49963,6068,43535,47493,453,38922,8986,10657,37247,34760,13852,830,30159,24735,705,532,9869,15007,8463,125762,12509
30814,28134,125709,123505,108316,18203,9294,109614,61337,49806,3526,22733,10056,9404,967,247,11414,11134,36094,33542,9438,22874,1389,4808,35569,1542
10219,11305,70581,30304,23949,9410,207,2034,9081,76,7305,782,10688,27995,7863,15037,24736,11313,37094,52744,66597,11068,10585,9079,23283,8391
3558,10428,9481,9679,2057,4587,1995,6114,162,20539,10641,18555,11465,55058,8078,42314,2640,9587,339,2142,43634,10383,11861,2788,11232,22621
104878,33516,11777,35196,10537,795,9062,858,43463,10684,30765,9748,10449,9489,796,1619,45864,549,4918,24126,11342,5001,15059,18215,78231,11983
41276,124306,15198,17133,49645,15138,42981,113286,18603,13342,74140,58062,168283,124632,32274,583,83593,3082,27745,41647,79515,159569,288772,13795,11983,18161
17908,7095,20857,67307,9482,2176,9415,10385,10411,75531,212,24113,18417,696,11862,11561,703,11686,242,10440,28029,24679,18254,11870,287991,6283
10384,1883,26149,281,12158,31357,20565,10557,10391,2164,15765,150043,118991,659,33644,12476,37667,1888,18080,11356,10397,11520,27472,37843,93946,6028
125317,125587,15506,961,15983,25010,29263,1955,36915,15940,9438,476,10135,20704,218473,26956,78657,51679,282919,186705,40880,2892,43596,404,638,985
48233,46798,120,249,429,26578,274,9586,25560,28501,32499,1245,124829,123728,20024,2259,113286,17474,192,124676,221917,10401,19076,32590,828,9361
10236,606,9277,10333,642,547,11963,11943,25189,10269,21711,11393,17887,39282,42597,9302,2100,1535,4478,11450,2322,4958,9576,16619,16085,1623
71067,32855,13554,14550,105,11443,22345,43488,165,196,41974,24587,768,36357,856,9255,9516,43510,400,15139,2609,27214,42121,2108,12714,15144
632,10766,17664,10774,22829,21142,10478,599,25673,8738,7863,571,78140,98499,25723,9749,33666,10437,18975,13915,4916,18158,1687,85160,24153,41828
11851,32331,10540,506,32330,117,1669,89,473,41006,6415,11955,31043,9427,23439,2133,46686,19513,16121,11858,14919,31044,10246,9802,20239,10551
5924,10551,879,9770,12704,10047,380,10699,10153,3116,37247,9576,586,10518,11040,31546,6950,12102,31582,10312,21991,41469,16241,11202,871,109560
33734,541,426,39940,2006,43340,31516,61178,3526,10019,2087,9336,10068,26789,8860,17889,11454,17529,28410,6978,12120,1687,1685,26271,33725,6498
14886,47947,13818,226229,108365,30285,2134,881,24126,19736,3049,19490,16235,32669,65460,41784,47951,31121,31657,10322,343,42232,9889,94440,14628,268
26617,82523,31640,50627,9441,26269,13818,11027,881,23954,287,32059,50203,15940,30285,4460,21242,109479,22994,36685,16340,32669,16127,10957,43332,8130
11900,57976,8672,11698,88893,13446,11478,81442,9343,124632,11710,27378,27327,10866,5919,1628,36355,261,704,17127,18395,32847,38772,34388,13817,47871
10493,2277,9977,8413,35119,21484,2246,41659,6623,11259,345,6435,2654,47695,37820,331,329,11592,5257,38558,10768,35463,39406,42087,76891,867
16241,10518,967,23383,993,223,982,4174,11876,36739,9064,43103,5001,168450,9061,18929,43345,15765,603,11489,12610,5924,871,8413,11202,794
27632,4918,55306,10461,46797,22479,44258,125021,26561,7443,25445,28043,2094,5486,5483,28050,57834,8769,47288,5769,11308,19483,11773,13966,43230,11857
22160,9442,14776,9967,564,59066,1734,26162,31924,17044,1644,1811,2038,8348,125123,12235,11962,31563,46992,853,50116,55955,34053,25188,11983,25189
4460,22994,43332,43345,4174,9441,26269,287,23954,50203,32059,124829,16340,15940,15497,109479,36685,21242,10957,26617,5680,29723,16127,8130,27813,10911
9644,9741,184,6071,680,10479,11412,41090,27859,9409,32458,42114,13820,9659,9631,31000,6072,479,59232,36739,20759,21183,42458,34604,11959,88030
43455,3767,43136,2259,11393,12560,10264,41417,10998,248,75,51352,37135,1892,11,14580,1891,2654,19958,859,59585,38718,9465,12235,43742,16618
13342,26475,11934,41282,11929,9605,12774,1946,22479,45019,23333,47724,97406,2649,41240,1480,687,58048,10225,10642,6075,5971,26578,10142,9989,10314
35119,2277,9977,10493,8413,21484,52744,37820,2654,40962,9819,47695,12102,331,17474,5257,12186,41166,329,38558,39406,42087,35463,10768,76891,35796
21256,12223,25796,60082,42597,31593,31037,15560,10670,24481,42458,22650,15873,66473,241,11381,935,17795,9909,903,103960,36593,35066,9493,6280,12107
14919,16121,1892,11,1891,36107,6415,11851,23439,11955,2133,11858,20239,19513,9427,10246,46686,31043,11688,9342,473,32331,97805,124837,10014,14557
14040,41160,19855,43802,26371,15762,7227,509,43795,44705,15730,10766,981,22279,619,117164,310431,25796,900,11347,9922,98491,12138,15515,581,2171
75641,30547,829,11963,11040,10937,475,8744,912,28614,17414,9552,24099,11174,10774,29143,9651,15660,2428,15665,10657,72086,11979,32081,490,903
17343,5961,255546,46498,85638,10461,46797,198469,22479,125021,26561,7443,10264,25560,30547,47288,47333,6003,10368,51242,65046,32622,32613,36685,11449,41870
22692,1908,2124,887,38618,17352,1480,12107,46614,10831,32075,55667,50001,18887,11485,28966,172,50562,53879,55058,62677,152,103960,241,154,174
47620,70282,10336,1808,9529,32646,14621,38809,29739,31667,11347,47889,20759,44490,19209,52263,10158,13368,10534,31611,9605,49365,19380,109,32075,46785
2990,2321,21183,1408,10990,11300,3525,46029,11296,600,29825,2887,17190,25690,26748,20701,10687,30528,9894,2069,12212,686,11332,26791,2058,14342
38775,624,39473,10427,9619,280,31947,22213,11863,2045,10823,1637,18252,32924,9671,9396,56651,31776,32093,10557,11238,9290,15969,36599,43715,28377
10831,32075,12107,1480,11485,18887,55667,9003,62677,55123,28430,22692,33356,8291,849,297,44412,7452,11332,40505,27362,9433,4476,14052,2669,274
21193,2654,58098,17126,19958,1551,8834,82865,6073,11191,131232,11860,58084,10472,51044,255546,4951,9487,43455,9816,4247,4203,9095,9079,9441,509
33078,10414,37108,275,18168,1873,77223,11368,35680,56077,644,10778,33356,184885,16093,11332,27362,10831,7452,26422,10540,95682,3526,32458,21711,161495
16672,58904,47951,44662,27256,59066,114,9475,12537,22478,12472,10449,33668,61651,8420,28974,44069,42726,125548,53234,96288,203829,10633,10451,83593,1999
10472,4951,24940,3600,9816,17126,31064,1551,6073,11191,82865,8834,11860,58084,9487,26602,10571,10314,10350,4988,2112,9058,143299,18402,70934,114
123277,78256,14347,34101,40505,57575,10478,39314,2453,8043,4916,37302,46924,168283,15121,50541,58985,845,1718,42832,50203,29475,22688,10086,43106,46614
79474,124676,55475,45565,10833,573,144953,1850,9410,44490,26425,5001,9061,16263,9585,188870,65749,18183,108401,100975,12238,1630,84586,56715,11654,61536
97805,136311,11893,24254,303693,21056,9456,25557,16306,14506,3512,37567,10324,15031,124853,33245,49763,16097,10530,13533,8916,118991,32146,10132,61418,29076
53714,32847,43905,248,922,9609,57745,3595,22167,2155,8688,9772,579,32574,18,4954,10533,41357,4965,22649,42158,9066,36447,12606,62,25166
21489,10839,9570,3116,954,31657,25624,123056,1995,40160,551,10971,10669,11893,30547,15745,47504,15247,14534,85328,10683,10655,25128,88727,11522,26258
51392,23020,43802,73,4967,93350,41007,11371,10411,33725,387,68170,22796,607,11016,1592,10056,11363,12101,9599,16052,54795,2005,31016,1779,12118
32600,51371,33015,32628,961,40685,245268,10144,10385,73482,268,14742,73575,24113,18417,696,9102,11561,703,11862,11686,11970,242,10440,18254,76083
110479,940,1052,42724,50541,41007,10411,9099,50225,2069,15196,43136,10377,17770,8293,38904,28121,96484,15128,9466,31611,10699,62677,10137,10872,3767
299121,113271,12187,46498,12129,10136,10866,9013,31643,19118,11517,39891,8056,61416,196280,8077,11893,845,33250,12472,30168,49471,73969,21879,11305,17539
13005,21711,10540,3034,22797,11212,9414,134,11235,32458,8067,9905,144982,1907,627,1688,161495,9647,38802,9593,45905,29056,10276,746,4481,42159
65134,10072,43194,319,1770,19124,49410,18801,28902,26203,25232,638,9678,2074,2212,87190,8649,47199,11594,139408,55306,21849,10651,2033,11815,828
121738,17182,42566,185191,11258,18603,24736,10552,113286,159569,51679,18681,43143,51352,67365,168283,11940,48894,20565,79306,55146,24257,14002,42981,115810,88030
