id,actor_1_name,actor_2_name,actor_3_name,director_name
37462,Arlene Dahl,Philip Carey,Herbert Marshall,Ken Hughes
117004,Phillips Holmes,Walter Huston,Anita Page,W.S. Van Dyke
79327,Ed Kelly,Nina Kircher,Clarity Patton,Dave Kim
133716,Johnny Weissmuller,Christine Larsen,Robert Foulk,
146449,Loretta Young,Douglas Fairbanks Jr.,Louise Fazenda,Ted Wilde
220504,Johnny Weissmuller,Jean Byron,James Seay,Spencer Gordon Bennet
39442,,,,Greg Barker
92287,Trish Van Devere,Monte Markham,Janet Leigh,Mel Stuart
127413,John Turturro,Lynn Cohen,Max Casella,Michael Di Jiacomo
126929,Roman Polanski,,,Marina Zenovich
28486,Richard Roxburgh,Ian Hart,Richard E. Grant,David Attwood
55045,Sara Foster,Cary Elwes,Michael Biehn,Andrew Shortell
18598,Leah Pipes,Scott Patterson,Lisa Darr,Norm Hunter
55872,Johnny Weissmuller,Brenda Joyce,Johnny Sheffield,Kurt Neumann
22451,Scott Bairstow,Rachel Shelley,Warrick Grier,Jason Wulfsohn
14059,Cynthia Stevenson,Richard Karn,Jim Belushi,Robert Vince
174343,Clark Gregg,Saxon Sharbino,Amanda Peet,Clark Gregg
21935,Brittany Curran,Alex Winzenread,Michelle Duffy,Alex Zamm
33546,Bud Abbott,Lou Costello,Marjorie Reynolds,Charles Barton
32582,Li Bingbing,Huang Xiaoming,Wang Zhi-Wen,Chen Kuo-Fu Gao Qunshu
15166,Bai Ling,Alec Newman,Parry Shen,Pearry Reginald Teo
105576,Philippe Noiret,Annie Girardot,Maria Schneider,Jean-Pierre Blanc
229221,Lawrence Gray,Alexander Gray,Bernice Claire,John Francis Dillon
58309,Arié Elmaleh,Élodie Navarre,Vincent Desagnat,Eric Rochant
263065,Kevin Conway,Penny Fuller,Glenn Close,Jack Hofsiss
73313,Barry Sullivan,Arlene Dahl,George Murphy,Harold F. Kress
114299,Joan Severance,Rodney Scott,Corbin Bernsen,Michael Valverde
25407,Pat O’Brien,Anne Jeffreys,Walter Slezak,Ted Tetzlaff
51490,Nick Stahl,Dash Mihok,Olivia Wilde,D.W. Brown
29996,Yul Brynner,Gina Lollobrigida,George Sanders,King Vidor
35153,Gary Stretch,Vinnie Jones,Stephen Rea,Marcus Warren
19127,Michael Caine,Brenda Vaccaro,Billy Connolly,Dick Clement
54940,Kiefer Sutherland,Kristy Swanson,Robert Sean Leonard,Richard Howard
14407,Jason Biggs,Natascha McElhone,Jeremy Northam,Saul Metzstein
18278,Patrick O'Kane,Shayla Beesley,Richard Brake,Craig Singer
42619,Robert Redford,Katharine Ross,Robert Blake,Abraham Polonsky
81972,Steven Waddington,Tony Becker,Dianna Agron,Chris Briant
40578,John Wayne,Lana Turner,David Farrar,John Farrow
68116,Tara Reid,Akemnji Ndifernyan,Alice O'Connell,Anya Camilleri
42189,Kevin Hart,,,Shannon Hartman
42187,Thorsten Kaye,Nikita Ager,Dan Metcalfe,David Worth
29052,Noel Willman,Jennifer Daniel,Ray Barrett,John Gilling
3686,Lex Barker,Pierre Brice,Anthony Steel,Harald Reinl
241982,Lorie Pester,Alain Delon,Lorien House,Louis Choquette
45752,Frank Welker,Matthew Lillard,Grey Griffin,Ethan Spaulding
209401,Chiwetel Ejiofor,Thandie Newton,Anika Noni Rose,Biyi Bandele
33037,Daws Butler,Don Messick,Julie Bennett,Joseph Barbera William Hanna
135260,Edwige Fenech,Rosalba Neri,Eva Thulin,Ottavio Alessi
64628,Carroll Baker,Jean Sorel,Ida Galli,Romolo Guerrieri
75958,Jean-Louis Trintignant,Carroll Baker,Erika Blanc,Umberto Lenzi
161243,Frank Christian Marx,Udo Lutz,Alexandra Starnitzky,Robert Hasfogel
129359,Douglas Håge,Hjördis Petterson,Lars Ekborg,Per Gunvall
315362,Peter Haber,Mikael Persbrandt,Ingvar Hirdwall,Mårten Klingberg
120657,Lionel Barrymore,Miriam  Hopkins,Franchot Tone,King Vidor
171446,Richard Barthelmess,Betty Compson,William Holden,Frank Lloyd
82326,,,,Greg Barker
219424,Marsha Hunt,Richard Carlson,Marjorie Main,Jules Dassin
108822,Guilaine Londez,Thomas Langmann,François Négret,Chantal Akerman
245169,Sam Huntington,Meaghan Rath,Emmanuelle Chriqui,Pat Kiely
48409,Robert Taylor,Tina Louise,Fess Parker,Michael Curtiz
136663,Arnon Zadok,Mohammed Bakri,Assi Dayan,Uri Barbash
247604,Robert Young,Frank Morgan,Mary Astor,Edward Buzzell
90956,Roland Winters,Keye Luke,Mantan Moreland,William Beaudine
116232,Lewis Stone,Cecilia Parker,Mickey Rooney,George B. Seitz
138513,"Louis Gossett, Jr.",Barbara Eve Harris,Rachael Crawford,Vic Sarin
120990,Jim Norton,Anthony Cumia,Gregg Hughes,Ryan Polito
214909,Norma Shearer,Melvyn Douglas,Gail Patrick,Robert Z. Leonard
153163,Lew Ayres,Lionel Barrymore,Lionel Atwill,Harold S. Bucquet
90955,Roland Winters,Keye Luke,Mantan Moreland,Lesley Selander
56599,Shintarô Katsu,Etsuko Ichihara,Osamu Ôkawa,Hiroshi Teshigahara
107999,Van Johnson,June Allyson,Hume Cronyn,Norman Taurog
27858,Cliff Robertson,Ty Hardin,James Gregory,Leslie H. Martinson
63039,Jon Voight,Mary Steenburgen,F. Murray Abraham,John Irvin
122192,Violante Placido,Daniel Auteuil,Mathieu Kassovitz,Michele Placido
30554,Carol Kane,Charles Durning,Jill Schoelen,Fred Walton
49742,Jim Backus,Morey Amsterdam,Jack Cassidy,Abe Levitow
98368,Rio Dewanto,Hannah Al Rashid,Aridh Tritama,Joko Anwar
72693,Vincent Price,Charles Bronson,Henry Hull,William Witney
84575,Larry the Cable Guy,David Mackey,Erin Beute,Alex Zamm
33030,Carole Lombard,Cary Grant,Kay Francis,John Cromwell
66945,John Atterbury,Pamela Binns,Lee Boardman,James Hacking
49776,Elvis Presley,Burgess Meredith,Joan Blondell,Peter Tewksbury
11496,Terence Hill,Robert Vaughn,Ross Hill,Enzo Barboni
133365,Ellie Kendrick,Kate Ashfield,Geoff Breton,
24649,Michael Weston,Alexandra Holden,Austin Pendleton,Richard Wenk Danny Graves
52627,Lance Henriksen,Kris Kristofferson,Gary Daniels,Albert Pyun
45760,Rafe Spall,Louise Delamere,Gerard Horan,James Hawes
47963,Rebecca Night,Alison Steadman,Hugo Speer,James Hawes
63339,Paddy Considine,Peter Capaldi,Tom Georgeson,James Hawes
44921,Richard Widmark,Felicia Farr,Susan Kohner,Delmer Daves
102222,Devon Sawa,Wes Chatham,Sarah Butler,Jason Connery
246011,Susan Sarandon,Lea Thompson,Amy Sedaris,Michael Tully
57326,David Keith,Vanessa Angel,John Rhys-Davies,James D.R. Hickox
77172,Elizabeth Garvie,Sabina Franklyn,David Rintoul,Cyril Coke
27771,Clayton Rohner,Faith Ford,Max Perlich,Daniel Zelik Berk
18684,Elvis Presley,Gig Young,Lola Albright,Phil Karlson
70703,William Shatner,Patrick Stewart,Avery Brooks,William Shatner
12787,Mickey Rourke,Christopher Walken,Jon Polito,Michael Seresin
18202,Sam Neill,Miranda Richardson,John Reardon,David Wu
33545,Wings Hauser,R. Lee Ermey,Robert Arevalo,Brian Trenchard-Smith
96716,Elijah Wood,Rachael Leigh Cook,Janeane Garofalo,Martin Duffy
36835,Manuel Gélin,France Lomay,Myriam Landson,Jesús Franco
24102,Kenneth Mars,Miriam Flynn,Jeff Bennett,Charles Grosvenor
17885,Edward G. Robinson,Claire Trevor,Humphrey Bogart,Anatole Litvak
44966,Dax Shepard,Katie Aselton,Bellamy Young,Katie Aselton
56529,Cory Knauf,Taylor Cole,Bret Roberts,Phil Flores Mitchell Altieri
13480,Ricky Gervais,,,John Moffitt
54164,Terence Hill,Gregory Walcott,Yanti Somer,Enzo Barboni
7085,Lex Barker,Pierre Brice,Sophie Hardy,Harald Reinl
32139,James Marshall,Olivia d'Abo,Jeremy Foley,Tony Giglio
255692,Dominic Purcell,Adam Beach,Michael Ironside,Sturla Gunnarsson
23122,Horace B. Carpenter,Ted Edwards,Phyllis Diller,Dwain Esper
53729,Rumer Willis,Kristin Cavallari,Tania Raymonde,Dana Lustig
28468,Stefania Sandrelli,Franco Branciaroli,Frank Finlay,Tinto Brass
27417,Karl Jacob,Vanessa Horneff,Sean Reid,Ti West
59424,Ricky Koole,Sergio Hasselbaink,Marcel Hensema,Maria Peters
49597,Colin Egglesfield,Stephanie Chao,Roger Yuan,Marty Weiss
58718,Eoin Macken,Anna Skellern,Tereza Srbova,Andrew Hull
25556,John Ingle,Kenneth Mars,Miriam Flynn,Charles Grosvenor
16004,Amy Smart,Tom Malloy,Billy Zane,Robert Iscove
15066,Kevin Sorbo,Richard Dillard,Gail Cronauer,Tripp Reed
42703,Kirk Douglas,Robert Mitchum,Richard Widmark,Andrew V. McLaglen
29237,Vincent Price,Lynn Bari,Frank Latimore,Alfred L. Werker
62904,Nikki DeLoach,Stephen Colletti,Anabella Casanova,Griff Furst
71461,David Morrissey,Aidan Gillen,Eddie Marsan,Stephen Hopkins
43219,Benjamin Bratt,Talisa Soto,Max Rosenak,Peter Bratt
34734,Rob Lowe,Marnie McPhail,Ben Lewis,Ernie Barbarash
85609,Paul Newman,Laurence Harvey,Claire Bloom,Martin Ritt
48358,Neve Campbell,Patrick Stewart,Joan Sims,Sydney Macartney
47962,Wynand Uys,Jamie Uys,Lady Frolic of Belvedale,Jamie Uys
84905,John Wayne,Henry B. Walthall,Shirley Palmer,Mack V. Wright
25550,Walter Pidgeon,John Hodiak,Audrey Totter,Gerald Mayer
171232,Chuck Berry,Little Richard,Fats Domino,Robert Abel Sidney Levin
149515,Richard Dix,Lois Wilson,Noah Beery,George B. Seitz
57016,Nelson Mandela,Winnie Mandela,F.W. de Klerk,Angus Gibson Jo Menell
113210,Greg Evigan,Eugene Clark,Torri Higginson,Jerry Ciccoritti
99234,Gene Tierney,Preston Foster,John Sutton,William A. Wellman
29284,Paul Langton,Barbara Payton,Robert Shayne,Edgar G. Ulmer
239706,Kris Kristofferson,Sam Peckinpah,Fern Lea Peter,Tom Thurman
70734,Lillian Gish,Ronald Colman,Gail Kane,Henry King
116639,Alice White,Paul Page,Myrna Loy,Edward F. Cline
44766,Robert Taylor,Richard Widmark,Patricia Owens,John Sturges
68202,Eva Longoria,Christian Slater,Oscar Nunez,Gabriela Tagliavini
94228,Erich Kästner,Antje Weisgerber,Peter Mosbacher,Josef von Báky
25587,John Ingle,Rob Paulsen,Thomas Dekker,Charles Grosvenor
38269,Duncan 'Dean' Parkin,Sally Fraser,Roger Pace,Bert I. Gordon
42305,Jerry Lewis,Jill St. John,Ray Walston,Frank Tashlin
39829,Lee Majors,Barbara Anderson,Martin Balsam,Richard Irving
57943,Campbell Scott,Jennifer Jason Leigh,David Dukes,Dan Curtis
24554,John Ingle,Alec Medlock,Kenneth Mars,Charles Grosvenor
47003,Suzanna Leigh,Frank Finlay,Guy Doleman,Freddie Francis
35668,Robert Hutton,Jennifer Jayne,Zia Mohyeddin,Freddie Francis
62108,Michael Bryant,Ursula Howells,Pat Heywood,Freddie Francis
42468,Jack Hawkins,Donald Pleasence,Kim Novak,Freddie Francis
13013,Harry Nilsson,Ringo Starr,Freddie Jones,Freddie Francis
105902,Jack Palance,Diana Dors,Julie Ege,Freddie Francis
70810,Peter Cushing,John Hurt,Alexandra Bastedo,Freddie Francis
106280,Michael Moriarty,Jenny Agutter,Carol Lynley,Freddie Francis
38932,Adam Astill,Angeline Ball,John Lynch,Tom Reeve
42904,Tia Carrere,Peter Fonda,Luke Perry,John Harrison
42783,Elvis Presley,Arthur O'Connell,Glenda Farrell,Gene Nelson
65496,Déborah François,Mathieu Demy,Alain Cauchi,Emmanuelle Bercot
251768,Diedrich Bader,Laura Bailey,Dante Basco,Giancarlo Volpe
259074,Kirsten Prout,Dean Armstrong,Jesse Hutch,Declan O'Brien
70877,Paul Michael Lévesque,Michael Rapaport,Parker Posey,Artie Mandelberg
42303,Chevy Chase,Jon Voight,Simon Rex,Bob Clark
61168,Lara Flynn Boyle,Teri Hatcher,David Schwimmer,David Schwimmer
34128,Jason Ritter,Jess Weixler,Jesse L. Martin,Jay DiPietro
37404,Kevin Sorbo,Anthony Quinn,Roma Downey,Bill L. Norton
36421,Brendan Hughes,Michele Matheson,Sean Sullivan,Hope Perello
86059,Richard Burton,Elizabeth Taylor,Alec Guinness,Peter Glenville
18920,Rolf Skoglund,Claire Wikholm,Gunnar 'Knas' Lindkvist,Kjell Sundvall
150229,Stephen Dorff,Michelle Monaghan,Willem Dafoe,David Jacobson
256740,Abigail Breslin,James Purefoy,Sean Bean,Mark Young
58096,Daniel Franzese,Eric Jungmann,Shane McRae,Robert Englund
36283,James Coburn,Dick Shawn,Sergio Fantoni,Blake Edwards
43448,Loretta Young,Robert Mitchum,William Holden,Norman Foster
57258,Kirk Douglas,Elsa Martinelli,Walter Matthau,André De Toth
49848,Matthew Modine,Callum Blue,Adam Baldwin,Gregory Dark
41589,Sissy Spacek,Anna Chlumsky,Aaron Michael Metchik,Tia Brelis
51438,Scott Goodman,Richard Karn,Jane Sowerby,Robert Vince
21518,Kevin Zegers,Caitlin Wachs,Molly Hagan,Robert Vince
34672,Louis Ferreira,Christine Tucci,Maurice Godin,Robert Vince
26266,Chris Potter,Emma Roberts,Richard Kind,Robert Vince
9973,Abigail Breslin,Dominic Scott Kay,Josh Flitter,Robert Vince
48844,Kaitlyn Maher,Madison Pettis,Richard Riehle,Robert Vince
70587,Sierra McCormick,Harland Williams,Elisa Donovan,Robert Vince
78047,Richard Riehle,Edward Herrmann,Mason Cook,Robert Vince
142308,Cheryl Ladd,George Newbern,Pat Finn,Robert Vince
149910,Michael Teigen,Tim Conway,Cooper Roth,Robert Vince
71376,Molly Ringwald,John Vernon,Patrick McGaw,Ian Corson
173793,Gary Daniels,Kelly Benson,Cary-Hiroyuki Tagawa,Richard Martin
26042,Bruce Payne,Ashley Laurence,Angel Boris Reed,Eric Freiser
59120,Emily Baldoni,Nick Mennell,Lance Henriksen,Roel Reiné
60853,Burt Lancaster,Charles Bickford,Steve Cochran,Michael Curtiz
67659,Anthony Quinn,Charles Bronson,Jaime Fernández,Henri Verneuil
30027,Richard Gabai,Michelle Bauer,Linnea Quigley,Richard Gabai
30028,Richard Gabai,Michelle Bauer,Linnea Quigley,Richard Gabai
31277,Aaron Carter,Alana Austin,David Cassidy,Richard Gabai
73548,Dustin Hunter Evans,Janine Turner,Patrick Muldoon,Richard Gabai
77874,Max Perlich,Lesley-Ann Brandt,Matt Knudsen,Richard Gabai
133446,Lacey Chabert,Ethan Embry,Amanda Schull,Richard Gabai
210059,Sam Page,Shannon Elizabeth,Elizabeth Peña,Richard Gabai
240913,Lacey Chabert,Amy Davidson,Will Kemp,Richard Gabai
283105,AJ Michalka,Jean-Luc Bilodeau,Jesse McCartney,Richard Gabai
51768,Tom Berenger,Sam Elliott,Gary Busey,John Milius
58012,Stan Laurel,Oliver Hardy,Dennis King,Hal Roach Charley Rogers
113215,Greg Evigan,Eugene Clark,William Shatner,Timothy Bond
113209,Greg Evigan,Eugene Clark,Torri Higginson,George Bloomfield
89872,Leah Pipes,E.J. Bonilla,Priscilla Lopez,Susan Seidelman
174769,Dana Andrews,Merle Oberon,Ethel Barrymore,John Cromwell
274060,Ronald Reagan,Jack Carson,Wayne Morris,David Butler
246218,Holt Boggs,Bryan Chatlien,Larry Jack Dotson,Brian T. Jaynes
102078,Alan Ladd,Dianne Foster,William Bendix,Rudolph Maté
133491,Roxana Blanco,Carlos Vallarino,Oscar Pernas,Rodrigo Plá
84906,John Wayne,Frank McHugh,Marceline Day,Tenny Wright
35986,Jack La Rue,Hugh McDermott,Linden Travers,St. John Legh Clowes
153228,Barbara Stanwyck,Fred MacMurray,Ward Bond,Roy Rowland
224937,Bill Pullman,Julie Brown,Peter Boyle,Rocky Lang
38382,Norman Wisdom,Lana Morris,Belinda Lee,John Paddy Carstairs
49483,George C. Scott,Tim Curry,Michael Hordern,Clive Donner
85429,Olivia Bonamy,Audrey Tautou,Axelle Ade-Pasdeloup,Serge Meynard
40858,Dan Duryea,Herbert Marshall,Gale Storm,Cy Endfield
215299,Margaret O'Brien,Jimmy Durante,José Iturbi,Henry Koster
109933,Rita Hayworth,Victor Mature,John Sutton,Irving Cummings
5201,Greta Garbo,Lewis Stone,Nils Asther,Sidney Franklin
89743,Walter Matthau,Charles Grodin,Vincent Gardenia,William Asher
64130,David James Elliott,Grayson Russell,Ed Quinn,Christopher R. Watson
47884,Bonita Granville,Frankie Thomas,John Litel,William Clemens
84312,Fenessa Pineda,Venecia Troncoso,Joaquín Garrido,Aurora Guerrero
4529,Montgomery Clift,Macha Méril,Christine Delaroche,Raoul Lévy
218443,Pavel Barshak,Viktor Sukhorukov,Ingeborga Dapkunaite,Valeri Rozhnov
79190,Tahmoh Penikett,Michael Worth,Kacey Clarke,Steven R. Monroe
78094,Jack Thompson,Max Cullen,Reg Lye,Ken Hannam
56146,George Sanders,Herbert Marshall,Doris Dudley,Albert Lewin
66812,Catherine Hessling,Jean Angelo,Werner Krauss,Jean Renoir
1790,Glenn Ford,Carolyn Jones,Barbara Hershey,Lee H. Katzin
47882,Bonita Granville,Frankie Thomas,John Litel,William Clemens
112648,Ice-T,Hannes Jaenicke,Michael Dudikoff,Fred Olen Ray
44663,Norman Reedus,Konstantin Yushkevich,Slava Schoot,Chris Solimine
47883,Bonita Granville,John Litel,James Stephenson,William Clemens
73424,Mark Duplass,Melissa Leo,Bret Loehr,Craig Johnson
98293,Victor McLaglen,Wynne Gibson,Alison Skipworth,Lewis Milestone
260535,Drew Justice,Rio Mangini,Jenna Ortega,Alex Zamm
90376,John Lithgow,Eric Roberts,Mädchen Amick,William Curran
81010,Ray Liotta,Alexandra Breckenridge,Colin Ford,Doug Lodato
16089,June Haver,William Lundigan,Frank Fay,Joseph M. Newman
23022,Franchot Tone,Jean Wallace,Marc Lawrence,Fletcher Markle
136867,Sam Smith,Keira Knightley,Robert Lindsay,Renny Rye
35405,Elliott Gould,Donald Sutherland,Zouzou,Irvin Kershner
49429,Adam Beach,Tantoo Cardinal,Bradley Cooper,Georgina Lightning
63512,Jason Robards,Herbert Lom,Christine Kaufmann,Gordon Hessler
4968,Christopher Lambert,Dennis Hopper,Simon Mabija,Jean-Pierre Roux
79521,Jane Wyman,Van Johnson,Peggie Castle,Rudolph Maté
16997,Eric Braeden,Billy Zane,James Patrick Stuart,Glen Pitre
60543,Sophia Loren,Omar Sharif,Georges Wilson,Francesco Rosi
28282,Christopher Masterson,Jake Muxworthy,Jon Gries,Ben Rekhi
49050,Richard Joseph Paul,Jackie Swanson,Andrew Divoff,Sam Irvin
26316,David McCallum,Suzanne Neve,Charles Gray,Boris Sagal
71945,David Selby,Grayson Hall,Kate Jackson,Dan Curtis
55529,Matt Keeslar,Clare Kramer,Jeremy Sisto,Jeremy Kasten
58664,Sterling Beaumon,Madison Pettis,Luke Benward,Rich Correll
27376,Frankie Avalon,Annette Funicello,Don Rickles,William Asher
29400,Tom Poston,Robert Morley,Janette Scott,William Castle
32978,James Kyson,George Stults,Penny Drake,Jason Stephens
42367,Harold Lloyd,Jobyna Ralston,Josephine Crowell,Fred C. Newmeyer Sam Taylor
52011,Chiezo Kataoka,Kô Nishimura,Ryôhei Uchida,Eiichi Kudo
60173,Blanka Copikova,Andrew Divoff,Michal Gucík,Albert Pyun
107096,Sue Price,Tim Thomerson,Norbert Weisser,Albert Pyun
43407,Tatsuya Mihashi,Takeshi Katô,Homare Suguro,Frank Sinatra
44773,Patrick Muldoon,Sarah Desage,Bo Svenson,Ben Hayflick Adam Silver
38132,Rodney Dangerfield,Andrew Dice Clay,John Byner,Sidney J. Furie
73257,Scarlett Johansson,Eva Mendes,Judge Reinhold,Erik Fleming
44381,Jamie Croft,Philip Quest,Susan Lyons,Mario Andreacchio
26538,Buddy Hackett,Robert Morse,Paul Frees,"Jules Bass Arthur Rankin, Jr. Masaki Izuka"
69792,Rhys Darby,Sally Hawkins,Craig Hall,Paul Murphy
16309,Erin Evans,Justin L. Jones,Kazuyuki Okada,Erik Estenberg
106968,Christopher Lambert,Craig Sheffer,David Arquette,Deran Sarafian
39044,Terence Morgan,Ronald Howard,Fred Clark,Michael Carreras
32387,Burt Reynolds,Candice Bergen,George Segal,Burt Reynolds
76864,Oliver Loftéen,Tuva Novotny,Jacob Nordenson,Daniel Alfredson
25386,Kenneth More,Taina Elg,James Hayter,Ralph Thomas
34586,Bogdan Benyuk,Alexandr Golubev,Aleksandr Baluev,Andrei Kavun
54613,George Segal,Goldie Hawn,Conrad Janis,Melvin Frank
87514,Charlton Heston,Yvette Mimieux,James Brolin,John Guillermin
3582,Sophia Loren,Peter Sellers,Vittorio De Sica,Anthony Asquith
45568,Idris Elba,William Hope,Monique Gabriela Curnen,Thomas Ikimi
37608,George C. Scott,Stacy Keach,Jane Alexander,Richard Fleischer
23816,Adam Baldwin,Victor Webster,Morena Baccarin,David Flores
71204,Burt Reynolds,Saffron Burrows,Peter Facinelli,Bill Bennett
48374,William Katt,Alexandra Paul,Monte Markham,Scott P. Levy
31242,Cole Sprouse,Dylan Sprouse,Tom Arnold,Sydney J. Bartholomew Jr.
30402,Edward Furlong,Steve Railsback,Callard Harris,Andrew Lauer
99732,Richard Barthelmess,David Manners,Johnny Mack Brown,William Dieterle
45662,Tom Kenny,Zack Shada,Patrick Warburton,John H. Williams
44775,Stan Laurel,Oliver Hardy,James Finlayson,George Marshall Harry Black Raymond McCarey Lloyd French
53953,Lochlyn Munro,Chandra West,Steve Bacic,Chuck Bowman
11643,Suzanne Pleshette,Ian McShane,Mildred Natwick,Mel Stuart
50364,Catherine Tate,Robert Pattinson,Anne Reid,Robin Sheppard
171130,Doris Day,Gordon MacRae,Virginia Mayo,Roy Del Ruth
103934,June Allyson,Van Johnson,Gig Young,Robert Z. Leonard
43866,Jeanette MacDonald,Allan Jones,Warren William,Robert Z. Leonard
28321,Pier Paolo Capponi,Nieves Navarro,Marzio Margine,Fernando Di Leo
61462,Mario Adorf,Henry Silva,Woody Strode,Fernando Di Leo
80601,Jenny Tamburi,Maurice Ronet,Lisa Gastoni,Fernando Di Leo
89651,Ursula Andress,Woody Strode,Marc Porel,Fernando Di Leo
74379,Luc Merenda,James Mason,Marino Masé,Fernando Di Leo
65320,Jack Palance,Al Cliver,Harry Baer,Fernando Di Leo
55685,Gloria Guida,Lilli Carati,Ray Lovelock,Fernando Di Leo
59117,Santiago Segura,Yon González,Ana Obregón,Santiago Segura
254869,Santiago Segura,Julián López,Jesulín de Ubrique,Santiago Segura
109689,Mario Casas,Clara Lago,María Valverde,Fernando González Molina
76341,Tom Hardy,Charlize Theron,Nicholas Hoult,George Miller
280092,Dermot Mulroney,Stefanie Scott,Lin Shaye,Leigh Whannell
140607,Daisy Ridley,John Boyega,Adam Driver,J.J. Abrams
271969,Jack Huston,Toby Kebbell,Rodrigo Santoro,Timur Bekmambetov
68735,Paula Patton,Travis Fimmel,Ben Foster,Duncan Jones
99861,Robert Downey Jr.,Chris Hemsworth,Mark Ruffalo,Joss Whedon
76600,Kate Winslet,Zoe Saldana,Sam Worthington,James Cameron
166426,Johnny Depp,Javier Bardem,Geoffrey Rush,Joachim Rønning Espen Sandberg
141052,Ben Affleck,Henry Cavill,Gal Gadot,Zack Snyder
102899,Paul Rudd,Michael Douglas,Evangeline Lilly,Peyton Reed
166424,Miles Teller,Kate Mara,Michael B. Jordan,Josh Trank
293660,Ryan Reynolds,Morena Baccarin,Ed Skrein,Tim Miller
284053,Chris Hemsworth,Tom Hiddleston,Cate Blanchett,Taika Waititi
283995,Chris Pratt,Zoe Saldana,Dave Bautista,James Gunn
271110,Chris Evans,Robert Downey Jr.,Scarlett Johansson,Anthony Russo Joe Russo
284052,Benedict Cumberbatch,Chiwetel Ejiofor,Rachel McAdams,Scott Derrickson
246655,James McAvoy,Michael Fassbender,Jennifer Lawrence,Bryan Singer
72900,David Sánchez del Rey,Adriana Ozores,Roberto Alvarez,Miguel Albaladejo
77680,Josema Yuste,Millán Salcedo,Esther Del Prado,Álvaro Sáenz de Heredia
268171,Shirley MacLaine,Christopher Plummer,Chris Noth,Michael Radford
54148,Ernesto Alterio,Alberto San Juan,Natalia Verbeke,David Serrano
75752,Bobby Darin,Stella Stevens,Everett Chambers,John Cassavetes
290695,پیمان معادی,Negar Javaherian,Mani Haghighi,Nima Javidi
133790,Larry David,Eva Mendes,Kate Hudson,Greg Mottola
279914,Ashley Judd,Ray Liotta,Amanda Crew,Dustin Marcellino
301883,Donald Meek,John Hamilton,Betty Pierce,Joseph Henabery
214264,Brian Lewis,Trin Miller,Nathan Rice,Matt Vancil Ben Dobyns
270343,Adèle Haenel,Kevin Azais,Antoine Laurent,Thomas Cailley
183932,Apollon Uni,Álex Nova,Kada-Abd-el-Kader,Rex Ingram
96175,Claudette Colbert,Ray Milland,Brian Aherne,Mark Sandrich
144676,Robert Carradine,Jeff Speakman,Robin Curtis,Worth Keeter
